num.chunks disk.size disk.used dir.span file.size fullness num.cores num.files layoutnumber fsync sync chunk.order
0.171860885957685 0.157504727251279 0.90978279499555 0.214523638029235 0.947331363607489 0.95580946705536 0.851359512096991 0.364385313424322 0.53633914475374 0.948971639054534 0.486267719581434 0.690243504329771
0.399528598443567 0.492513927603781 0.168662142311291 0.964755167996557 0.118066674351141 0.803284642393564 0.43209505566692 0.935410530990026 0.955187567406568 0.679516608430831 0.503439359719678 0.847460529980381
0.140239662595448 0.326371770759408 0.537848901052456 0.222702275745988 0.162996414410557 0.910787092358973 0.272741429396504 0.176620845934309 0.674517426074104 0.350795983895864 0.190850786890906 0.49694148094224
0.661388798182159 0.932505554360318 0.313395080780268 0.102333677949332 0.651246210334563 0.464321248532656 0.111191321025103 0.246651453899631 0.229940852112392 0.858138439024088 0.00862915846879275 0.136171756810555
0.954861832993089 0.0664287644494692 0.547869308981859 0.318017596930218 0.68423255240431 0.513006676339074 0.624494434858704 0.410848574963708 0.117201284559854 0.990937137808672 0.988666969742113 0.331521094627291
0.561193718942022 0.536016513599975 0.670505974240442 0.903674817481217 0.290239200382487 0.303751984151674 0.3807565916768 0.748816361735024 0.423804614020128 0.00996477821327346 0.504033522316462 0.133595870301463
0.312602180636347 0.279454144351149 0.173034654874456 0.665710057357032 0.588892064799651 0.0282002210595209 0.534342839158853 0.529456731020062 0.966245547209112 0.907010727746098 0.69081941017977 0.534206668084394
0.774100855071794 0.131734673188632 0.663558970763731 0.995352934164387 0.0826237209189884 0.10927767712171 0.547134398888829 0.145605624474385 0.817909384898357 0.0390929900332111 0.294807611083897 0.904858311875785
0.712871889194858 0.0737981680304358 0.0273320807081205 0.342753540899935 0.329337702955613 0.39803513697143 0.759614207063052 0.960135764009323 0.694237073789225 0.90188043615413 0.82361129839272 0.990102264830583
0.717526052803393 0.740477665506063 0.903509885874087 0.942332487541691 0.666110406504686 0.526382731932358 0.0211281705523589 0.889116408712695 0.582613688620327 0.150341947621627 0.375533188738771 0.332839134395485
0.0247491697156477 0.316485899436202 0.42093901733746 0.949119940819514 0.915479926801964 0.653079495641279 0.147563468571747 0.491033083870207 0.918489093958399 0.879812572291655 0.317812740455736 0.754783645371617
0.807786240257684 0.037985907311807 0.875420265156691 0.903312514177074 0.239025238341171 0.380933240883181 0.107480908456537 0.922949553348829 0.670553786010444 0.179117652024757 0.746886061508974 0.318982001962965
0.897449945153795 0.701510018273709 0.92753357745579 0.00220555785786303 0.710865885084871 0.779095285189015 0.939294456444784 0.116406774549162 0.485336432689564 0.420413872929743 0.922247196913872 0.292377351855279
0.361770634242063 0.236966573182229 0.909809101197709 0.128714724601124 0.183880402933951 0.552433052897356 0.156460383137031 0.189510498711243 0.906159519072659 0.78330389577431 0.168704012893286 0.805303611238287
0.133909142227054 0.0297102516325225 0.712507082000187 0.102291886633111 0.349069188284361 0.584214980116911 0.94808944571038 0.498270394049257 0.827597447695439 0.914335252657906 0.0995093785861911 0.99507534557786
0.554535093535605 0.0987951486566629 0.0169431987019948 0.695640830924617 0.0919397500058068 0.587874592354339 0.701846095137697 0.168322387332722 0.456546517110013 0.574806018885923 0.860478307990945 0.146192477729471
0.27487446281495 0.301750733007736 0.64816309923981 0.828350763969411 0.602992376117172 0.726795690881517 0.670473382471215 0.534643317912185 0.455078674291585 0.914764352889236 0.325184752410593 0.165660278436974
0.527326836480526 0.329477462128281 0.266520631414792 0.526046948769036 0.492991415000219 0.268260826970348 0.514427599360673 0.632411101687907 0.97134645170064 0.331393331315311 0.664719893735651 0.220266696489631
0.427310185382325 0.0505972619326798 0.286290232148019 0.318512925569394 0.255962013471176 0.991307869370871 0.47235846246322 0.0287805972741211 0.679212256595491 0.355725669385023 0.721734082531583 0.22271046398329
0.61220420430071 0.666102560073853 0.731590742914193 0.492902495447424 0.855448859300893 0.729593918683975 0.242586375545869 0.868420497838088 0.297867887766429 0.851596058702285 0.072906754909468 0.308539888836037
0.65721363950459 0.475174340173865 0.131809925285765 0.406874460260781 0.712987727177904 0.0628419048459534 0.924176102990501 0.270570112966695 0.624513582271391 0.887024517000725 0.437506175796486 0.0810009670787792
0.689584008440875 0.316062082134394 0.133488308348277 0.0374024682829059 0.616972000404132 0.737923080774337 0.493525099054651 0.640099349398966 0.979879703934515 0.409189213991382 0.188900081856033 0.607092794353932
0.951866615861718 0.899965749690082 0.168038467483257 0.866081231863674 0.217867294666263 0.446100201245173 0.243660816215765 0.41805704428802 0.0575361362693059 0.135652213616851 0.870502127546402 0.652683679641413
0.577728140066853 0.595322666373235 0.683468071058726 0.16156622708472 0.859945002994152 0.211928874770521 0.0646815609349716 0.778985759279948 0.829897532579579 0.0920224830288561 0.94769970282573 0.604975442733149
0.456071031571227 0.378433140191177 0.410731460533455 0.0798980195361167 0.107384346365635 0.929307937175039 0.131722387826642 0.284612992419142 0.488432090481254 0.766412221798902 0.357446057587723 0.0977334645717178
0.257648454062092 0.155360754947992 0.502301787566807 0.999444418377195 0.494221137847717 0.585668160795876 0.932157664680091 0.887052905501974 0.113990414037943 0.790264558118452 0.698009064811117 0.540559927539206
0.335565319514316 0.586416057629833 0.336851662442442 0.318633604067983 0.534962420260371 0.715878648377029 1.99530752382771e-05 0.611787312471122 0.173677037744625 0.446403497112954 0.104432878340006 0.671822938216422
0.921026364591953 0.210835588306566 0.487643095436724 0.349082909169454 0.589318497815469 0.524259541850839 0.905534231764236 0.0928098389610881 0.861329129749109 0.75642135234969 0.236512412226233 0.725132053140882
0.135622635435908 0.93436022209552 0.41826239977145 0.601877326383601 0.0720620623617094 0.0669745868559062 0.841714402197496 0.120388447661369 0.531021735315079 0.187480649838449 0.560742571441935 0.452658148997415
0.840546257746695 0.910043225518109 0.531151605692088 0.980908503670747 0.325348902487264 0.870457937669315 0.902331245125978 0.148947369582075 0.989692158591467 0.61293296477568 0.545130954365419 0.124622737078823
0.598619827821778 0.656338373339935 0.79382495884181 0.91558958111581 0.841937763103772 0.790308081840152 0.722862744886413 0.931425026538776 0.938583221787525 0.809821241287835 0.240891971401666 0.843894187644523
0.0829490584976043 0.0989608329847442 0.797532220100209 0.598315357807138 0.679230896401393 0.917069501131976 0.15093518370918 0.435241926515246 0.831825964107537 0.165610143041036 0.629293362316858 0.832003151803889
0.619884363231108 0.838372158971055 0.629178149050574 0.367814521258055 0.594117161038341 0.447341298459747 0.302403777869287 0.761746692859447 0.873812682376496 0.920870943734883 0.939069844232094 0.279721355827093
0.759108888078828 0.19423774501503 0.0719363629500123 0.411848770152361 0.917283924998003 0.489476771383636 0.0944622754346227 0.136058205415907 0.716302522603641 0.0322742697387923 0.320252465123119 0.813958989493713
0.219206664673109 0.5478076773596 0.0702489645887141 0.683416328331518 0.650650589545748 0.759596271198177 0.609297090936664 0.240371236152953 0.585222980379982 0.954731271347143 0.55618567407052 0.274497128341423
0.0885024802443297 0.927013555582235 0.017217635191912 0.635919947303165 0.215646069799377 0.794675407356323 0.968879529431177 0.0730026922657458 0.996509851864388 0.0990069401740641 0.562809996753828 0.911683177985552
0.878346636780094 0.961673705575791 0.376536498940894 0.119176793152775 0.869083380674951 0.516465322866125 0.185889969272139 0.284093238152195 0.363902697095895 0.618781118315539 0.456612357322811 0.189892297694911
0.740759730881848 0.69307086624508 0.810285894690452 0.0312089746072814 0.895297779150141 0.991101439888013 0.675148164649258 0.534385562335856 0.181023388112678 0.0942178526887716 0.365935756163282 0.190045833090082
0.22909974971617 0.931846992486513 0.0569464734378897 0.919218712038216 0.634597875005895 0.142612986312272 0.785329736458266 0.471865012123843 0.125241337985685 0.992322155595133 0.214126504636525 0.905041616316666
0.108981253635889 0.0586833857278464 0.648906149938483 0.925242420910322 0.0707389279379811 0.405763540236734 0.574453615124384 0.664789019358551 0.676026939384229 0.866658443962194 0.621974932796363 0.790193850140497
0.744162408571739 0.284755778641269 0.0549029917963679 0.810847131818633 0.352706063956091 0.566021462001089 0.86428693084035 0.107604895142117 0.923445589363013 0.126850923877754 0.393837830235128 0.952562759162632
0.0832714807445569 0.479210313171322 0.0726134506977871 0.733169563759034 0.682608202397475 0.402229932134986 0.801461459555696 0.587481445970298 0.432609136832681 0.297755689200045 0.465168191768157 0.30157304747371
0.0531617863690315 0.182518456468941 0.375303763765515 0.727229640596164 0.131164334416653 0.526771087382429 0.225938695930054 0.944672703095932 0.448982628099444 0.975811068996464 0.127170250350133 0.00462777784998991
0.571612380819104 0.958378603790081 0.0445093126058396 0.58086408544537 0.786546135115827 0.7795414515261 0.800219102457575 0.26040498347372 0.424419696738724 0.968347975960739 0.729462528556653 0.360578615221044
0.919253377701551 0.911808414072851 0.172877571009451 0.0369066365254582 0.235951412718748 0.962185504794846 0.386929974306085 0.231556652247974 0.124447393832554 0.43689948071183 0.196774052191984 0.320462614276664
0.102337999917196 0.748588634340706 0.248852982087882 0.708740250142753 0.738226450443761 0.811129940442356 0.115129668215218 0.106827813849478 0.383845385444147 0.632467522619365 0.248709307939649 0.970028168039292
0.509230008441435 0.280144562215156 0.733456326021312 0.347040744769842 0.798899042555078 0.851724511154131 0.644869140601202 0.881248103684172 0.770592253842921 0.0761655633418883 0.891185479533092 0.117825464749387
0.980341255735311 0.845638561828068 0.9324411327229 0.251971057048223 0.654948225260327 0.140241552899965 0.0310254554498925 0.924438879161485 0.841350220068293 0.893089068119636 0.240977672599385 0.355231151420455
0.0776412103553383 0.842611074427523 0.398163545501404 0.996964945704846 0.26017715707448 0.735596987239362 0.510277402634969 0.474106256105983 0.689790773339098 0.561191149506769 0.927855650569356 0.727650257574481
0.295357243812845 0.957843788335353 0.893742709633059 0.242143344644674 0.388756191990637 0.738706986571444 0.0112981560296248 0.730559825043372 0.54946580947859 0.138136759502416 0.678374163082879 0.311432221734549
0.280245849987224 0.0110416601865921 0.750621882537274 0.295483480486595 0.481443040237579 0.346531182050484 0.0971180683263668 0.393331815266961 0.385249455004583 0.722116282988765 0.60937275041141 0.000865931287250987
0.233437560748982 0.484255055234513 0.166032396486926 0.112414220686276 0.492847790467181 0.126926089610862 0.234118810017421 0.366288297113044 0.221947740085582 0.555315182504103 0.454066035277677 0.722522150430947
0.220969865688346 0.44371002144301 0.295926722277898 0.951680913492353 0.127095889971955 0.230108056327907 0.224271579157673 0.788503193565475 0.469951990666985 0.450655747398685 0.55093985271661 0.473699116354098
0.658467759206701 0.1900077801983 0.853013920636513 0.243351846499792 0.0254765805529473 0.922534699350336 0.127180080387646 0.939166517083692 0.737411594443699 0.472062933757627 0.568731499136462 0.631851971554596
0.769639966965485 0.392946327967095 0.19324186197872 0.62298037177159 0.478603805373339 0.223233429263317 0.405957076055586 0.7497043182574 0.986782859680901 0.979240152715278 0.991497732255155 0.653694280342592
0.597337314520743 0.293379615861681 0.449590060764109 0.701236704159626 0.529553969988868 0.592646892507574 0.32023534144075 0.804039587992676 0.699343805520158 0.218387134251344 0.785947239137201 0.920414394478954
0.794342131052446 0.658980044284675 0.0543936359454591 0.940564129508942 0.823089809103919 0.365577328276288 0.653371667382785 0.156966412848774 0.626808665388879 0.316822431929694 0.449714313325657 0.530979451748792
0.422757712131911 0.527435569456671 0.855682390101308 0.623719850227957 0.493718675176268 0.788369919302482 0.989088307305238 0.588912276128156 0.135573449258942 0.204215948127441 0.780087139949202 0.401448675245618
0.571972749979295 0.56549778648062 0.107129362664963 0.817845142156258 0.413608700230384 0.30186833186616 0.0793991581500819 0.368899881657029 0.913808810826296 0.967888411906571 0.508304229281251 0.931138794286838
0.295806862190886 0.508438890526861 0.366814248709801 0.0795262316613048 0.00915521379488382 0.810568872573057 0.141355467319812 0.874858266405624 0.611815276286634 0.427252477844377 0.199401065103331 0.478836854462529
0.479344865757014 0.5595997999812 0.127057547914603 0.734477288090204 0.584604910126657 0.905473910727693 0.405683885019485 0.762989406670258 0.81407982270197 0.797497198846429 0.846485947715053 0.372485096303222
0.448518356170226 0.634904719014969 0.00343694144547158 0.509081536767539 0.000549779310532017 0.0296240312177929 0.404905031293467 0.20916270668522 0.348515735139472 0.676121078463098 0.331590969185854 0.0031809880333924
0.244519637864371 0.185244171406794 0.128977523468237 0.868529887954921 0.467458703776387 0.658158766386734 0.553831150869371 0.860423505657906 0.732980205906117 0.241880811288752 0.669249136339985 0.890185192661775
0.61498177564178 0.552793700567335 0.947797075929884 0.962156977411496 0.645508704329728 0.712297423491563 0.985660370590466 0.325562075296816 0.475739269702942 0.500764039207098 0.0787007325109954 0.413382408175138
0.118413932389473 0.540910853106325 0.410417157551493 0.394499525604459 0.850770850505953 0.267619676585497 0.432225795294244 0.238545451945058 0.185828210463697 0.402304486945127 0.223964185479829 0.376478731003218
0.654903031004679 0.69605809294714 0.922330745552159 0.718089209600365 0.0151639841535598 0.150479357466139 0.51378467780502 0.349498248687865 0.278235000436823 0.875505225648212 0.585019131031473 0.709864040446874
